"GeneIDs","count"
"uncharacterized_protein_AT5G37600,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,Disease_resistance_protein_(CC-NBS-LRR_class)_family,Disease_resistance_protein_(CC-NBS-LRR_class)_family,Disease_resistance_protein_(CC-NBS-LRR_class)_family,Disease_resistance_protein_(CC-NBS-LRR_class)_family,uncharacterized_protein_AT5G37600",1
"uncharacterized_protein_AT5G41761,arabinogalactan_protein_20,ubiquitin_conjugating_enzyme_9,ubiquitin-conjugating_enzyme_28,ubiquitin_conjugating_enzyme_9,ubiquitin-conjugating_enzyme_28,Leucine-rich_repeat_protein_kinase_family_protein,vacuolar_H+-ATPase_subunit_E_isoform_3",1
"uncharacterized_protein_AT5G53220,uncharacterized_protein_AT5G53220,uncharacterized_protein_AT5G53220,uncharacterized_protein_AT5G53220,uncharacterized_protein_AT5G53220,[LOW_BITSCORE]_histidinol_dehydrogenase,tRNA_dimethylallyltransferase",1
"uracil_dna_glycosylase,catalytic_LigB_subunit_of_aromatic_ring-opening_dioxygenase_family,catalytic_LigB_subunit_of_aromatic_ring-opening_dioxygenase_family,catalytic_LigB_subunit_of_aromatic_ring-opening_dioxygenase_family",1
"villin-like_1",1
"villin_2,RNA_polymerase_transcriptional_regulation_mediator-like_protein",1
"wall_associated_kinase-like_2,Wall-associated_kinase_family_protein,Nucleic_acid-binding,_OB-fold-like_protein,Pentatricopeptide_repeat_(PPR-like)_superfamily_protein",1
"weak_chloroplast_movement_under_blue_light_protein_(DUF827),SOS3-interacting_protein_1",1
"winged-helix_DNA-binding_transcription_factor_family_protein",1
"xylem_NAC_domain_1",1
"xyloglucan_endotransglucosylase/hydrolase_10",1
"zinc_finger_(CCCH-type)_family_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,alfin-like_1",1
"zinc_finger_(MYND_type)_family_protein_/_programmed_cell_death_2_C-terminal_domain-containing_protein",1
"zinc_induced_facilitator-like_1,[LOW_BITSCORE]_NHL_domain-containing_protein",1
"zinc_transporter_10_precursor,protein_kinase_2B",1
