"GeneIDs","count"
"ENTH/VHS_family_protein,kinase_family_with_ARM_repeat_domain-containing_protein,Ha412HOChr10g0448391,[LOW_BITSCORE]_purine_permease,F-box_family_protein",1
"EPIDERMAL_PATTERNING_FACTOR-like_protein,SNARE-like_superfamily_protein,ATPase_E1-E2_type_family_protein_/_haloacid_dehalogenase-like_hydrolase_family_protein,[LOW_BITSCORE]_Leucine-rich_repeat_transmembrane_protein_kinase",1
"ERD_(early-responsive_to_dehydration_stress)_family_protein,[LOW_BITSCORE]_SIN3-like_4",1
"ERF_domain_protein_10,H[+]-ATPase_2,transcriptional_corepressor_LEUNIG",1
"ERV-F_(C)1_provirus_ancestral_Env_polyprotein,_putative_(DUF604),ERV-F_(C)1_provirus_ancestral_Env_polyprotein,_putative_(DUF604),formin_homolog_6,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,tubulin_beta_8,myb_domain_protein_15",1
"ER_membrane_protein_complex_subunit-like_protein_(DUF2012),glucuronidase_3,Octicosapeptide/Phox/Bem1p_(PB1)_domain-containing_protein_/_tetratricopeptide_repeat_(TPR)-containing_protein,serine-rich_protein-like_protein",1
"ESSS_subunit_of_NADH:ubiquinone_oxidoreductase_(complex_I)_protein",1
"ESSS_subunit_of_NADH:ubiquinone_oxidoreductase_(complex_I)_protein,nuclear_RNA_polymerase_A1,Ha412HOChr10g0445891,lysophosphatidyl_acyltransferase_2",1
"EXORDIUM_like_2",1
"EXORDIUM_like_2,EXORDIUM_like_2",1
"EXS_(ERD1/XPR1/SYG1)_family_protein,EXS_(ERD1/XPR1/SYG1)_family_protein,EXS_(ERD1/XPR1/SYG1)_family_protein",1
"EXS_(ERD1/XPR1/SYG1)_family_protein,EXS_(ERD1/XPR1/SYG1)_family_protein,emp24/gp25L/p24_family/GOLD_family_protein,sec7_domain-containing_protein,[LOW_BITSCORE]_cellulose_synthase_A4,uncharacterized_protein_AT5G19790",1
"EamA-like_transporter_family,Cysteinyl-tRNA_synthetase,_class_Ia_family_protein",1
"Egg_cell-secreted-like_protein_(DUF1278),[LOW_BITSCORE]_Protein_kinase_superfamily_protein,[LOW_BITSCORE]_zinc_ion_binding_/_nucleic_acid_binding_protein,[LOW_BITSCORE]_uncharacterized_protein_AT5G15581,[LOW_BITSCORE]_DUF630_family_protein,_putative_(DUF630_and_DUF632)",1
"Endomembrane_protein_70_protein_family,glutamate_decarboxylase",1
"Endomembrane_protein_70_protein_family,transmembrane_nine_7,cyclic_nucleotide_gated_channel_5,Putative_BCR,_YbaB_family_COG0718,ribosomal_RNA_small_subunit_methyltransferase_G,[LOW_BITSCORE]_Protein_kinase_superfamily_protein,Low_temperature_and_salt_responsive_protein_family,SKP1-like_11",1
"Endoplasmic_reticulum_vesicle_transporter_protein,dentin_sialophosphoprotein-like_protein,Thioesterase_superfamily_protein,light_harvesting_complex_photosystem_II_subunit_6",1
"Endosomal_targeting_BRO1-like_domain-containing_protein,disproportionating_enzyme,plant_U-box_23",1
"Enhancer_of_polycomb-like_transcription_factor_protein,Transducin/WD40_repeat-like_superfamily_protein",1
"Enolase,FK506_BINDING_PROTEIN_53,DUF1442_family_protein_(DUF1442)",1
"Ergosterol_biosynthesis_ERG4/ERG24_family,mediator_subunit_8,Pyridoxal-5'-phosphate-dependent_enzyme_family_protein,glutamate_receptor_2.7,glutamate_receptor_2.7,alcohol_dehydrogenase_1,Small_nuclear_ribonucleoprotein_family_protein,Glucose-methanol-choline_(GMC)_oxidoreductase_family_protein",1
"Erythronate-4-phosphate_dehydrogenase_family_protein",1
"Esterase/lipase/thioesterase_family_protein,Cytidine/deoxycytidylate_deaminase_family_protein,uncharacterized_protein_AT1G54920",1
"Esterase/lipase/thioesterase_family_protein,Esterase/lipase/thioesterase_family_protein",1
"Eukaryotic_aspartyl_protease_family_protein,E2F_transcription_factor_3,Cysteine_proteinases_superfamily_protein",1
"Eukaryotic_aspartyl_protease_family_protein,Eukaryotic_aspartyl_protease_family_protein,transcription_factor_BIG_PETAL_P_(BPE),protein_phosphatase_2A-2,glycosyltransferase_family_protein_(DUF23),[LOW_BITSCORE]_Leucine-rich_repeat_(LRR)_family_protein,[LOW_BITSCORE]_uncharacterized_protein_AT5G09225",1
"Eukaryotic_aspartyl_protease_family_protein,Ha412HOChr02g0082041,L-O-methylthreonine_resistant_1",1
"Eukaryotic_aspartyl_protease_family_protein,Ha412HOChr14g0638581",1
"Eukaryotic_aspartyl_protease_family_protein,[LOW_BITSCORE]_RING/U-box_superfamily_protein,alpha/beta-Hydrolases_superfamily_protein,[LOW_BITSCORE]_RNA_recognition_motif_(RRM)-containing_protein,phosphoinositide_binding_protein,GDSL-like_Lipase/Acylhydrolase_superfamily_protein,phosphoinositide_binding_protein,GDSL-like_Lipase/Acylhydrolase_superfamily_protein,alpha/beta-Hydrolases_superfamily_protein,alpha/beta-Hydrolases_superfamily_protein,[LOW_BITSCORE]_FAD/NAD(P)-binding_oxidoreductase,alpha/beta-Hydrolases_superfamily_protein",1
"Eukaryotic_aspartyl_protease_family_protein,[LOW_BITSCORE]_acyl-CoA_oxidase_5,transcription_factor",1
"Eukaryotic_aspartyl_protease_family_protein,[LOW_BITSCORE]_acyl-CoA_oxidase_5,transcription_factor,isopentenyltransferase_3,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",1
"Eukaryotic_aspartyl_protease_family_protein,[LOW_BITSCORE]_spermidine_synthase_3,Pollen_Ole_e_1_allergen_and_extensin_family_protein,Chaperone_DnaJ-domain_superfamily_protein,Modifier_of_rudimentary_(Mod(r))_protein,pentatricopeptide_(PPR)_repeat-containing_protein,[LOW_BITSCORE]_hypothetical_protein_(DUF3755)",1
"Eukaryotic_aspartyl_protease_family_protein,thioredoxin_F-type_1,Ha412HOChr14g0640451,[LOW_BITSCORE]_3'-phosphoinositide-dependent_protein_kinase_1",1
"Eukaryotic_aspartyl_protease_family_protein,thioredoxin_F-type_1,Ha412HOChr14g0640451,[LOW_BITSCORE]_3'-phosphoinositide-dependent_protein_kinase_1,B-cell_receptor-associated_31-like_protein",1
"Eukaryotic_aspartyl_protease_family_protein,uncharacterized_protein_AT2G25720,[LOW_BITSCORE]_alpha/beta-Hydrolases_superfamily_protein,Clathrin_light_chain_protein",1
"Exostosin_family_protein,ARM_repeat_superfamily_protein",1
"Exostosin_family_protein,ARM_repeat_superfamily_protein,K-box_region_and_MADS-box_transcription_factor_family_protein",1
"F-BOX_WITH_WD-40_2,Class-II_DAHP_synthetase_family_protein,cell_wall-associated_kinase,wall_associated_kinase-like_2",1
"F-box/FBD/LRR_protein,_partial,[LOW_BITSCORE]_COP9_signalosome_subunit_6A,F-box/RNI-like/FBD-like_domains-containing_protein,F-box/RNI-like/FBD-like_domains-containing_protein,F-box/RNI-like/FBD-like_domains-containing_protein,F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,F-box/RNI-like/FBD-like_domains-containing_protein,F-box/RNI-like_superfamily_protein,F-box/RNI-like/FBD-like_domains-containing_protein,FBD,_F-box_and_Leucine_Rich_Repeat_domains_containing_protein,FBD,_F-box_and_Leucine_Rich_Repeat_domains_containing_protein",1
"F-box/RNI-like_superfamily_protein,F-box/FBD/LRR_protein,_partial,F-box/RNI-like/FBD-like_domains-containing_protein,F-box/RNI-like_superfamily_protein",1
"F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,B-box_type_zinc_finger_protein_with_CCT_domain-containing_protein,shaggy-related_kinase_11,zinc_finger_(C3HC4-type_RING_finger)_family_protein,zinc_finger_(C3HC4-type_RING_finger)_family_protein",1
"F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein",1
"F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,[LOW_BITSCORE]_TCP-1/cpn60_chaperonin_family_protein,Major_facilitator_superfamily_protein,F-box/FBD/LRR_protein,_partial,Transketolase_family_protein,receptor_like_protein_29,[LOW_BITSCORE]_phosphoribosylformylglycinamidine_synthase,Transducin/WD40_repeat-like_superfamily_protein",1
"F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_11,[LOW_BITSCORE]_disease_resistance_protein_(TIR-NBS-LRR_class),[LOW_BITSCORE]_Single-stranded_nucleic_acid_binding_R3H_protein,[LOW_BITSCORE]_kinesin-like_protein_1",1
"F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,vacuolar_ATP_synthase_subunit_C_(VATC)_/_V-ATPase_C_subunit_/_vacuolar_proton_pump_C_subunit_(DET3),F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,Polynucleotidyl_transferase,_ribonuclease_H-like_superfamily_protein,F-box/RNI-like_superfamily_protein",1
"F-box/RNI-like_superfamily_protein,Leucine-rich_repeat_protein_kinase_family_protein,aerobic_coproporphyrinogen-III_oxidase_(DUF1218),hypothetical_protein_(DUF789),Plant_regulator_RWP-RK_family_protein",1
"F-box/RNI-like_superfamily_protein,Ribosomal_protein_L30/L7_family_protein,RING/U-box_superfamily_protein",1
"F-box/RNI-like_superfamily_protein,[LOW_BITSCORE]_ARM_repeat_superfamily_protein,Rho_GTPase-activating_protein,ribosomal_protein_S2_(chloroplast),calcium-dependent_protein_kinase_21,HAUS_augmin-like_complex_subunit,HAUS_augmin-like_complex_subunit,HAUS_augmin-like_complex_subunit,aconitase_3",1
"F-box/RNI-like_superfamily_protein,[LOW_BITSCORE]_endonuclease_V_family_protein,F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_11,[LOW_BITSCORE]_disease_resistance_protein_(TIR-NBS-LRR_class),[LOW_BITSCORE]_Single-stranded_nucleic_acid_binding_R3H_protein,[LOW_BITSCORE]_kinesin-like_protein_1",1
"F-box/RNI-like_superfamily_protein,alanine_aminotransferase_2,Remorin_family_protein,LL-diaminopimelate_aminotransferase,phosphatidylinositol-4-phosphate_5-kinase_family_protein",1
"F-box/RNI-like_superfamily_protein,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_11,[LOW_BITSCORE]_disease_resistance_protein_(TIR-NBS-LRR_class),[LOW_BITSCORE]_Single-stranded_nucleic_acid_binding_R3H_protein,[LOW_BITSCORE]_kinesin-like_protein_1",1
"F-box/RNI-like_superfamily_protein,glucan_synthase-like_10,ARM_repeat_superfamily_protein,ARM_repeat_superfamily_protein,EF_hand_calcium-binding_protein_family,Ran_BP2/NZF_zinc_finger-like_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,Caleosin-related_family_protein",1
"F-box/associated_interaction_domain_protein,F-box_and_associated_interaction_domains-containing_protein,DUF538_family_protein_(Protein_of_unknown_function,_DUF538),dual_specificity_protein_phosphatase-like_protein,F-box_and_associated_interaction_domains-containing_protein,F-box_family_protein",1
"F-box_SKIP23-like_protein_(DUF295),F-box_SKIP23-like_protein_(DUF295),F-box_SKIP23-like_protein_(DUF295),[LOW_BITSCORE]_F-box_SKIP23-like_protein_(DUF295),DNAse_I-like_superfamily_protein",1
"F-box_SKIP23-like_protein_(DUF295),Mechanosensitive_ion_channel_family_protein,[LOW_BITSCORE]_protein_kinase_family_protein_/_WD-40_repeat_family_protein,Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein,sterol_methyltransferase_2,[LOW_BITSCORE]_myosin_heavy_chain-like_protein,NB-ARC_domain-containing_disease_resistance_protein,PAM_domain_(PCI/PINT_associated_module)_protein",1
"F-box_SKIP23-like_protein_(DUF295),[LOW_BITSCORE]_cyclic_nucleotide-gated_channel_12,[LOW_BITSCORE]_disproportionating_enzyme_2",1
"F-box_and_associated_interaction_domains-containing_protein,Bifunctional_inhibitor/lipid-transfer_protein/seed_storage_2S_albumin_superfamily_protein,[LOW_BITSCORE]_xanthine_dehydrogenase_2",1
"F-box_and_associated_interaction_domains-containing_protein,Disease_resistance_protein_(CC-NBS-LRR_class)_family,Disease_resistance_protein_(CC-NBS-LRR_class)_family,NB-ARC_domain-containing_disease_resistance_protein,LRR_and_NB-ARC_domains-containing_disease_resistance_protein,Disease_resistance_protein_(CC-NBS-LRR_class)_family",1
"F-box_and_associated_interaction_domains-containing_protein,F-box_and_associated_interaction_domains-containing_protein,F-box_family_protein,F-box_and_associated_interaction_domains-containing_protein",1
"F-box_and_associated_interaction_domains-containing_protein,F-box_and_associated_interaction_domains-containing_protein,ethylene_response_factor_104,F-box_and_associated_interaction_domains-containing_protein,F-box_family_protein",1
"F-box_and_associated_interaction_domains-containing_protein,F-box_family_protein,F-box_and_associated_interaction_domains-containing_protein",1
"F-box_and_associated_interaction_domains-containing_protein,F-box_family_protein,F-box_family_protein,HAUS_augmin-like_complex_subunit,Ribosomal_protein_L30/L7_family_protein",1
"F-box_and_associated_interaction_domains-containing_protein,F-box_family_protein,F-box_family_protein,[LOW_BITSCORE]_hypothetical_protein_(Protein_of_unknown_function,_DUF538)",1
"F-box_and_associated_interaction_domains-containing_protein,Ha412HOChr17g0850431,acyl-CoA_oxidase_3",1
"F-box_and_associated_interaction_domains-containing_protein,KTI12-like,_chromatin_associated_protein,[LOW_BITSCORE]_carboxyesterase_5",1
"F-box_and_associated_interaction_domains-containing_protein,Ribosomal_protein_S11_family_protein,ER_membrane_protein,_putative_(DUF962),RNA-binding_KH_domain-containing_protein",1
"F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_uncharacterized_protein_AT1G77655,[LOW_BITSCORE]_phosphoenolpyruvate_carboxykinase_2",1
"F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_uncharacterized_protein_AT1G77655,[LOW_BITSCORE]_phosphoenolpyruvate_carboxykinase_2,F-box_and_associated_interaction_domains-containing_protein",1
"F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_uncharacterized_protein_AT1G77655,[LOW_BITSCORE]_phosphoenolpyruvate_carboxykinase_2,F-box_and_associated_interaction_domains-containing_protein,F-box_and_associated_interaction_domains-containing_protein",1
"F-box_and_associated_interaction_domains-containing_protein,disease_resistance_protein_(TIR-NBS-LRR_class),aleurain-like_protease,disease_resistance_protein_(TIR-NBS-LRR_class)",1
"F-box_associated_ubiquitination_effector_family_protein,F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,Ha412HOChr07g0288111,F-box/RNI-like_superfamily_protein,Ha412HOChr07g0288131,[LOW_BITSCORE]_CCCH-type_zinc_fingerfamily_protein_with_RNA-binding_domain-containing_protein,F-box_associated_ubiquitination_effector_family_protein,F-box_family_protein",1
"F-box_family_protein,F-box_and_associated_interaction_domains-containing_protein",1
"F-box_family_protein,F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,intracellular_protein_transporter,_putative_(DUF641),trimethylguanosine_synthase_(DUF707),F-box_and_associated_interaction_domains-containing_protein",1
"F-box_family_protein,F-box_family_protein,HAUS_augmin-like_complex_subunit,Ribosomal_protein_L30/L7_family_protein,embryo_defective_1381",1
"F-box_family_protein,F-box_family_protein,[LOW_BITSCORE]_hypothetical_protein_(Protein_of_unknown_function,_DUF538),F-box_family_protein,[LOW_BITSCORE]_dicer-like_2",1
"F-box_family_protein,Ha412HOChr08g0334881",1
"F-box_family_protein,Ha412HOChr09g0422331,Leucine-rich_repeat_protein_kinase_family_protein",1
"F-box_family_protein,Protein_kinase_family_protein,S-locus_lectin_protein_kinase_family_protein,Histone_superfamily_protein,S-locus_lectin_protein_kinase_family_protein,carbohydrate_esterase,_putative_(DUF303),[LOW_BITSCORE]_Regulator_of_chromosome_condensation_(RCC1)_family_with_FYVE_zinc_finger_domain-containing_protein,replication_protein_A_1A,N-terminal_nucleophile_aminohydrolases_(Ntn_hydrolases)_superfamily_protein",1
"F-box_family_protein,Pyruvate_kinase_family_protein",1
"F-box_family_protein,SAUR-like_auxin-responsive_protein_family,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein",1
"F-box_family_protein,U1_small_nuclear_ribonucleoprotein-70K,MIP18_family_protein_(DUF59)",1
"F-box_family_protein,[LOW_BITSCORE]_AR781,_pheromone_receptor-like_protein_(DUF1645),Aldolase_superfamily_protein",1
"F-box_family_protein,[LOW_BITSCORE]_Aminotransferase-like,_plant_mobile_domain_family_protein,[LOW_BITSCORE]_glucan_synthase-like_8,F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_F-box_family_protein",1
"F-box_family_protein,[LOW_BITSCORE]_B3_domain_protein_(DUF313)",1
"F-box_family_protein,[LOW_BITSCORE]_Pentatricopeptide_repeat_(PPR)_superfamily_protein,Translation_initiation_factor_IF6,C5orf35,Core-2/I-branching_beta-1,6-N-acetylglucosaminyltransferase_family_protein,RNA_helicase_family_protein,ABC-2_type_transporter_family_protein,uncharacterized_protein_AT1G71110,uncharacterized_protein_AT5G17350,Endosomal_targeting_BRO1-like_domain-containing_protein",1
"F-box_family_protein,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",1
"F-box_family_protein,[LOW_BITSCORE]_Translation_elongation_factor_EF1B/ribosomal_protein_S6_family_protein",1
"F-box_family_protein,[LOW_BITSCORE]_dicer-like_2",1
"F-box_family_protein,hercules_receptor_kinase_1,type-1_restriction_enzyme_mjaxp_r_protein_(DUF668),hercules_receptor_kinase_1,hercules_receptor_kinase_1,type-1_restriction_enzyme_mjaxp_r_protein_(DUF668),Malectin/receptor-like_protein_kinase_family_protein",1
"F-box_family_protein,uncharacterized_protein_AT1G21370,Regulator_of_chromosome_condensation_(RCC1)_family_with_FYVE_zinc_finger_domain-containing_protein",1
"F-box_only_protein",1
"F-box_protein_2,Pentatricopeptide_repeat_(PPR)_superfamily_protein,SCAR_homolog_2",1
"FAD-binding_Berberine_family_protein,ATP/GTP-binding_protein_family,[LOW_BITSCORE]_uncharacterized_protein_AT1G16770,geranylgeranyl_pyrophosphate_synthase_1",1
"FAD-binding_Berberine_family_protein,[LOW_BITSCORE]_Mitochondrial_substrate_carrier_family_protein,beta-galactosidase,Ribosomal_protein_L12/_ATP-dependent_Clp_protease_adaptor_protein_ClpS_family_protein,ARF-GAP_domain_4,Calcium-dependent_lipid-binding_(CaLB_domain)_family_protein",1
"FAD-binding_Berberine_family_protein,serine/arginine_repetitive_matrix_protein,mediator-associated_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein,Lycopene_beta/epsilon_cyclase_protein,[LOW_BITSCORE]_electron_carrier/_protein_disulfide_oxidoreductase,HAESA-like_1,membrane_bound_O-acyl_transferase_(MBOAT)_family_protein,ABC_family_ABC_transporter,_putative_(DUF3511)",1
"FAD-dependent_oxidoreductase_family_protein,FAD-dependent_oxidoreductase_family_protein,Lactoylglutathione_lyase_/_glyoxalase_I_family_protein,pre-mRNA-splicing_factor_CWC22-like_protein_(DUF3245),kinase_family_with_leucine-rich_repeat_domain-containing_protein,kinase_family_with_leucine-rich_repeat_domain-containing_protein,[LOW_BITSCORE]_F-box_protein_interaction_domain_protein",1
"FAD-dependent_oxidoreductase_family_protein,NAC_domain_containing_protein_52",1
